"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.premID_1","Input.mask-type_1","Input.hypoID_1","Input.premise_1","Input.hypothesis_1","Input.orig-prob_1","Input.model-label_1","Input.flip-class_1","Input.premID_2","Input.mask-type_2","Input.hypoID_2","Input.premise_2","Input.hypothesis_2","Input.orig-prob_2","Input.model-label_2","Input.flip-class_2","Input.premID_3","Input.mask-type_3","Input.hypoID_3","Input.premise_3","Input.hypothesis_3","Input.orig-prob_3","Input.model-label_3","Input.flip-class_3","Input.premID_4","Input.mask-type_4","Input.hypoID_4","Input.premise_4","Input.hypothesis_4","Input.orig-prob_4","Input.model-label_4","Input.flip-class_4","Input.premID_5","Input.mask-type_5","Input.hypoID_5","Input.premise_5","Input.hypothesis_5","Input.orig-prob_5","Input.model-label_5","Input.flip-class_5","Answer.comments","Answer.numanswered","Answer.response_1","Answer.response_2","Answer.response_3","Answer.response_4","Answer.response_5","Answer.useragent","Approve","Reject"
"3QXFBUZ4ZLI3T0R48ULC1JP3A3MUG7","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3T3IWE1XG7PISW4N1N5FEL3PUQVTQH","A2615YW1YERQBO","Approved","Thu Apr 29 07:25:58 PDT 2021","Thu Apr 29 07:29:56 PDT 2021","Sun May 02 07:29:56 PDT 2021","Sun May 02 07:30:26 PDT 2021","","","238","100% (114/114)","100% (97/97)","100% (96/96)","9803","content-words","50233","A surprise was the sizable number of Chinese who chose to move to the colony.","Very few Chinese moved to the colony, much to people's surprise.","0.99","contradiction","Certain-Flip","9803","content-words","50244","A surprise was the sizable number of Chinese who chose to move to the colony.","Many Chinese moved to the colony, much to people's delight.","0.99","neutral","Uncertain-Flip","9803","original","50234","A surprise was the sizable number of Chinese who chose to move to the colony.","Many Chinese moved to the colony, much to people's surprise.","0.99","entailment","Certain-Same","9803","content-words","50234","A surprise was the sizable number of Chinese who chose to move to the colony.","Many Chinese moved to the colony, much to people's dismay.","0.99","neutral","Uncertain-Flip","9803","content-words","50240","A surprise was the sizable number of Chinese who chose to move to the colony.","Many Chinese moved to the colony, much to the colony 's surprise.","0.99","entailment","Uncertain-Same","{}","5","contradiction","neutral","entailment","neutral","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3CO05SML7W7E24O2QY14BGF3WNU0R7","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3CN4LGXD5YQ7KDGJDWL1JZUZD17Y47","A270HX8LH9LJ8W","Approved","Thu Apr 29 09:03:21 PDT 2021","Thu Apr 29 09:08:30 PDT 2021","Sun May 02 09:08:30 PDT 2021","Sun May 02 09:09:26 PDT 2021","","","309","100% (150/150)","100% (87/87)","100% (87/87)","10647","content-words","54812","Kristine, this is like a parent being asked to name a favorite child.","This is like a teacher asking a very funny question","0.99","contradiction","Certain-Flip","10647","content-words","54809","Kristine, this is like a parent being asked to name a favorite child.","This is like a parent being asked a difficult question","0.99","entailment","Uncertain-Flip","10647","original","54802","Kristine, this is like a parent being asked to name a favorite child.","This is like a parent being asked a very funny question","0.99","neutral","Certain-Same","10647","content-words","54802","Kristine, this is like a parent being asked to name a favorite child.","This is like a parent being asked a very specific question","0.99","entailment","Uncertain-Flip","10647","content-words","54807","Kristine, this is like a parent being asked to name a favorite child.","This is like a child being asked a very funny question","0.99","neutral","Uncertain-Same","{}","5","contradiction","entailment","contradiction","entailment","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3CO05SML7W7E24O2QY14BGF3WNU0R7","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3SPJ0334225XNVZ4G385P1JIVYZJYL","A2615YW1YERQBO","Approved","Thu Apr 29 09:21:10 PDT 2021","Thu Apr 29 09:21:38 PDT 2021","Sun May 02 09:21:38 PDT 2021","Sun May 02 09:22:26 PDT 2021","","","28","100% (114/114)","100% (97/97)","100% (96/96)","10647","content-words","54812","Kristine, this is like a parent being asked to name a favorite child.","This is like a teacher asking a very funny question","0.99","contradiction","Certain-Flip","10647","content-words","54809","Kristine, this is like a parent being asked to name a favorite child.","This is like a parent being asked a difficult question","0.99","entailment","Uncertain-Flip","10647","original","54802","Kristine, this is like a parent being asked to name a favorite child.","This is like a parent being asked a very funny question","0.99","neutral","Certain-Same","10647","content-words","54802","Kristine, this is like a parent being asked to name a favorite child.","This is like a parent being asked a very specific question","0.99","entailment","Uncertain-Flip","10647","content-words","54807","Kristine, this is like a parent being asked to name a favorite child.","This is like a child being asked a very funny question","0.99","neutral","Uncertain-Same","{}","5","neutral","entailment","neutral","entailment","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3CO05SML7W7E24O2QY14BGF3WNU0R7","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3TPZPLC3M1EST35EMVKZW39HVX43PV","A2E0LU8V4EUX5C","Approved","Thu Apr 29 14:04:44 PDT 2021","Thu Apr 29 14:05:25 PDT 2021","Sun May 02 14:05:25 PDT 2021","Sun May 02 14:05:26 PDT 2021","","","41","100% (68/68)","100% (58/58)","100% (58/58)","10647","content-words","54812","Kristine, this is like a parent being asked to name a favorite child.","This is like a teacher asking a very funny question","0.99","contradiction","Certain-Flip","10647","content-words","54809","Kristine, this is like a parent being asked to name a favorite child.","This is like a parent being asked a difficult question","0.99","entailment","Uncertain-Flip","10647","original","54802","Kristine, this is like a parent being asked to name a favorite child.","This is like a parent being asked a very funny question","0.99","neutral","Certain-Same","10647","content-words","54802","Kristine, this is like a parent being asked to name a favorite child.","This is like a parent being asked a very specific question","0.99","entailment","Uncertain-Flip","10647","content-words","54807","Kristine, this is like a parent being asked to name a favorite child.","This is like a child being asked a very funny question","0.99","neutral","Uncertain-Same","{}","5","contradiction","neutral","contradiction","entailment","contradiction","Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
"31KSVEGZ35U7AUPNJ5UPIBO7XS8WR4","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","34HJIJKLP6YQGJLE8LYHC0Q5VK2V4S","A2615YW1YERQBO","Approved","Thu Apr 29 08:43:14 PDT 2021","Thu Apr 29 08:43:58 PDT 2021","Sun May 02 08:43:58 PDT 2021","Sun May 02 08:44:26 PDT 2021","","","44","100% (114/114)","100% (97/97)","100% (96/96)","7407","content-words","37685","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a cemetery where important people are buried.","0.99","neutral","Uncertain-Same","7407","content-words","37684","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a place where many famous people are buried.","0.99","entailment","Uncertain-Flip","7407","original","37694","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a place where only important people are buried.","0.99","neutral","Certain-Same","7407","content-words","37694","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a place where only old people are buried.","0.99","neutral","Uncertain-Same","7407","content-words","37683","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a graveyard where only important people are buried.","0.99","neutral","Certain-Same","{}","5","entailment","entailment","neutral","contradiction","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"31KSVEGZ35U7AUPNJ5UPIBO7XS8WR4","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","386CSBG1O0OCQYTB5AXM3BBBAJYQ6J","A1W7I6FN183I8F","Approved","Thu Apr 29 09:23:41 PDT 2021","Thu Apr 29 09:37:16 PDT 2021","Sun May 02 09:37:16 PDT 2021","Sun May 02 09:37:26 PDT 2021","","","815","100% (940/940)","100% (101/101)","100% (100/100)","7407","content-words","37685","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a cemetery where important people are buried.","0.99","neutral","Uncertain-Same","7407","content-words","37684","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a place where many famous people are buried.","0.99","entailment","Uncertain-Flip","7407","original","37694","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a place where only important people are buried.","0.99","neutral","Certain-Same","7407","content-words","37694","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a place where only old people are buried.","0.99","neutral","Uncertain-Same","7407","content-words","37683","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a graveyard where only important people are buried.","0.99","neutral","Certain-Same","{}","5","entailment","entailment","neutral","neutral","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"31KSVEGZ35U7AUPNJ5UPIBO7XS8WR4","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3U4J9857OFD8QS5R525OE0G8JUAB7K","A270HX8LH9LJ8W","Approved","Thu Apr 29 08:17:20 PDT 2021","Thu Apr 29 08:23:27 PDT 2021","Sun May 02 08:23:27 PDT 2021","Sun May 02 08:24:26 PDT 2021","","","367","100% (150/150)","100% (87/87)","100% (87/87)","7407","content-words","37685","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a cemetery where important people are buried.","0.99","neutral","Uncertain-Same","7407","content-words","37684","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a place where many famous people are buried.","0.99","entailment","Uncertain-Flip","7407","original","37694","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a place where only important people are buried.","0.99","neutral","Certain-Same","7407","content-words","37694","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a place where only old people are buried.","0.99","neutral","Uncertain-Same","7407","content-words","37683","Buried here are the economist Adam Smith, the poet Robert Ferguson, and Mrs. Agnes McLehose (the Clarinda of Burns's love poems).","This is a graveyard where only important people are buried.","0.99","neutral","Certain-Same","{}","5","entailment","entailment","neutral","neutral","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3Q2T3FD0OOAJMGA74DN6RFJ0TCF3MH","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","352YTHGROWFLYIQU3WHDXZZWN4I4H0","A2615YW1YERQBO","Approved","Thu Apr 29 07:15:59 PDT 2021","Thu Apr 29 07:24:49 PDT 2021","Sun May 02 07:24:49 PDT 2021","Sun May 02 07:25:26 PDT 2021","","","530","100% (114/114)","100% (97/97)","100% (96/96)","1252","content-words","6402","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes offer information about activities in their respective park areas.","0.99","entailment","Uncertain-Flip","1252","content-words","6385","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks offer joint activities in their respective park areas.","0.99","neutral","Certain-Same","1252","original","6378","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes offer joint activities in their respective park areas.","0.99","neutral","Certain-Same","1252","content-words","6378","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes offer information about their respective park areas.","0.99","neutral","Uncertain-Same","1252","content-words","6375","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes give information about activities in their respective park areas.","0.99","neutral","Uncertain-Same","{}","5","neutral","neutral","neutral","entailment","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3Q2T3FD0OOAJMGA74DN6RFJ0TCF3MH","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","37ZHEEHM6XO3NX1EQ9QIWHIWV2337R","A270HX8LH9LJ8W","Approved","Thu Apr 29 09:03:18 PDT 2021","Thu Apr 29 09:06:54 PDT 2021","Sun May 02 09:06:54 PDT 2021","Sun May 02 09:07:26 PDT 2021","","","216","100% (150/150)","100% (87/87)","100% (87/87)","1252","content-words","6402","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes offer information about activities in their respective park areas.","0.99","entailment","Uncertain-Flip","1252","content-words","6385","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks offer joint activities in their respective park areas.","0.99","neutral","Certain-Same","1252","original","6378","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes offer joint activities in their respective park areas.","0.99","neutral","Certain-Same","1252","content-words","6378","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes offer information about their respective park areas.","0.99","neutral","Uncertain-Same","1252","content-words","6375","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes give information about activities in their respective park areas.","0.99","neutral","Uncertain-Same","{}","5","neutral","neutral","neutral","neutral","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3Q2T3FD0OOAJMGA74DN6RFJ0TCF3MH","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3WETL7AQWUAO0TNV2GBLYX404ZV537","A2E0LU8V4EUX5C","Approved","Fri Apr 30 09:37:51 PDT 2021","Fri Apr 30 09:39:10 PDT 2021","Mon May 03 09:39:10 PDT 2021","Mon May 03 09:39:29 PDT 2021","","","79","100% (68/68)","100% (58/58)","100% (58/58)","1252","content-words","6402","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes offer information about activities in their respective park areas.","0.99","entailment","Uncertain-Flip","1252","content-words","6385","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks offer joint activities in their respective park areas.","0.99","neutral","Certain-Same","1252","original","6378","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes offer joint activities in their respective park areas.","0.99","neutral","Certain-Same","1252","content-words","6378","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes offer information about their respective park areas.","0.99","neutral","Uncertain-Same","1252","content-words","6375","The National Park Service can also give information about facilities and events in the west coast's national park system; phone (818) 597-9192.","The national and state parks sometimes give information about activities in their respective park areas.","0.99","neutral","Uncertain-Same","{}","5","entailment","contradiction","neutral","entailment","entailment","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0"
"3W1K7D6QSCJOOID3YVS6H0DLW89ZBK","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3SNLUL3WO5PM1C3Z9NNT2VQX3ZTLUR","A2615YW1YERQBO","Approved","Thu Apr 29 09:26:21 PDT 2021","Thu Apr 29 09:27:25 PDT 2021","Sun May 02 09:27:25 PDT 2021","Sun May 02 09:27:26 PDT 2021","","","64","100% (114/114)","100% (97/97)","100% (96/96)","10973","content-words","56467","right right it it can be annoying and my other concern concern is is the American government going to force us to go","I don't see it that American government forcing us to go.","0.99","contradiction","Certain-Flip","10973","content-words","56472","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My biggest concern is that American government forcing us to go.","0.99","entailment","Uncertain-Same","10973","original","56469","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My concern it that American government forcing us to go.","0.99","entailment","Certain-Same","10973","content-words","56469","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My concern isn't it that American government forcing us to go.","0.99","contradiction","Uncertain-Flip","10973","content-words","56473","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My biggest concern is the American government forcing us to go.","0.99","entailment","Uncertain-Same","{}","5","contradiction","neutral","entailment","contradiction","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3W1K7D6QSCJOOID3YVS6H0DLW89ZBK","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3TESA3PJ32CNUMGB0XXMBYOSQJ4MMS","A1PAY3X73PQ16S","Approved","Thu Apr 29 19:18:38 PDT 2021","Thu Apr 29 20:01:01 PDT 2021","Sun May 02 20:01:01 PDT 2021","Sun May 02 20:01:27 PDT 2021","","","2543","100% (473/473)","100% (81/81)","100% (78/78)","10973","content-words","56467","right right it it can be annoying and my other concern concern is is the American government going to force us to go","I don't see it that American government forcing us to go.","0.99","contradiction","Certain-Flip","10973","content-words","56472","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My biggest concern is that American government forcing us to go.","0.99","entailment","Uncertain-Same","10973","original","56469","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My concern it that American government forcing us to go.","0.99","entailment","Certain-Same","10973","content-words","56469","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My concern isn't it that American government forcing us to go.","0.99","contradiction","Uncertain-Flip","10973","content-words","56473","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My biggest concern is the American government forcing us to go.","0.99","entailment","Uncertain-Same","{}","5","contradiction","neutral","entailment","contradiction","neutral","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3W1K7D6QSCJOOID3YVS6H0DLW89ZBK","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3YDTZAI2WYIAU75G17ES5CJP6G041H","A2E0LU8V4EUX5C","Approved","Thu Apr 29 09:17:18 PDT 2021","Thu Apr 29 09:19:03 PDT 2021","Sun May 02 09:19:03 PDT 2021","Sun May 02 09:19:26 PDT 2021","","","105","100% (68/68)","100% (58/58)","100% (58/58)","10973","content-words","56467","right right it it can be annoying and my other concern concern is is the American government going to force us to go","I don't see it that American government forcing us to go.","0.99","contradiction","Certain-Flip","10973","content-words","56472","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My biggest concern is that American government forcing us to go.","0.99","entailment","Uncertain-Same","10973","original","56469","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My concern it that American government forcing us to go.","0.99","entailment","Certain-Same","10973","content-words","56469","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My concern isn't it that American government forcing us to go.","0.99","contradiction","Uncertain-Flip","10973","content-words","56473","right right it it can be annoying and my other concern concern is is the American government going to force us to go","My biggest concern is the American government forcing us to go.","0.99","entailment","Uncertain-Same","{}","5","contradiction","neutral","entailment","contradiction","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0"
"3TZDZ3Y0JT885TDYS05IY0YJVTU91W","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3TMFV4NEP9G4E98LAYTQFEPO4F3W8D","A270HX8LH9LJ8W","Approved","Thu Apr 29 09:03:22 PDT 2021","Thu Apr 29 09:09:12 PDT 2021","Sun May 02 09:09:12 PDT 2021","Sun May 02 09:09:26 PDT 2021","","","350","100% (150/150)","100% (87/87)","100% (87/87)","5629","content-words","28930","The entrance to the mosque is through a door at the east wall above the temple complex.","The mosque can only be entered through a door on the east wall.","0.99","entailment","Uncertain-Same","5629","content-words","28917","The entrance to the mosque is through a door at the east wall above the temple complex.","The temple complex can be entered through a door on the east wall.","0.99","contradiction","Uncertain-Flip","5629","original","28931","The entrance to the mosque is through a door at the east wall above the temple complex.","The mosque can be entered through a door on the east wall.","0.99","entailment","Certain-Same","5629","content-words","28931","The entrance to the mosque is through a door at the east wall above the temple complex.","The mosque may only be entered through a door on the east wall.","0.99","entailment","Uncertain-Same","5629","content-words","28925","The entrance to the mosque is through a door at the east wall above the temple complex.","The mosque can be entered through a door located on the east wall.","0.99","entailment","Certain-Same","{}","5","neutral","entailment","entailment","neutral","entailment","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3TZDZ3Y0JT885TDYS05IY0YJVTU91W","3ISL4H6O6IL5SOPI5J5VC591UJMCIZ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~5min)","text, English, sentence, labeling","$1.60","Thu Apr 29 07:10:03 PDT 2021","3","BatchId:4425246;OriginalHitTemplateId:920937340;","43200","259200","Thu May 06 07:10:03 PDT 2021","","","3VELCLL3GLLKSN25LOABWGGGV9VF18","A2E0LU8V4EUX5C","Approved","Fri Apr 30 09:31:56 PDT 2021","Fri Apr 30 09:33:35 PDT 2021","Mon May 03 09:33:35 PDT 2021","Mon May 03 09:34:29 PDT 2021","","","99","100% (68/68)","100% (58/58)","100% (58/58)","5629","content-words","28930","The entrance to the mosque is through a door at the east wall above the temple complex.","The mosque can only be entered through a door on the east wall.","0.99","entailment","Uncertain-Same","5629","content-words","28917","The entrance to the mosque is through a door at the east wall above the temple complex.","The temple complex can be entered through a door on the east wall.","0.99","contradiction","Uncertain-Flip","5629","original","28931","The entrance to the mosque is through a door at the east wall above the temple complex.","The mosque can be entered through a door on the east wall.","0.99","entailment","Certain-Same","5629","content-words","28931","The entrance to the mosque is through a door at the east wall above the temple complex.","The mosque may only be entered through a door on the east wall.","0.99","entailment","Uncertain-Same","5629","content-words","28925","The entrance to the mosque is through a door at the east wall above the temple complex.","The mosque can be entered through a door located on the east wall.","0.99","entailment","Certain-Same","{}","5","neutral","contradiction","entailment","neutral","entailment","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0"
