"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id1","Input.premise1","Input.hypothesis1","Input.lang1","Input.score1","Input.id2","Input.premise2","Input.hypothesis2","Input.lang2","Input.score2","Input.id3","Input.premise3","Input.hypothesis3","Input.lang3","Input.score3","Input.id4","Input.premise4","Input.hypothesis4","Input.lang4","Input.score4","Input.id5","Input.premise5","Input.hypothesis5","Input.lang5","Input.score5","Answer.c1.c","Answer.c2.c","Answer.c3.c","Answer.c4.c","Answer.c5.c","Answer.e1.e","Answer.e2.e","Answer.e3.e","Answer.e4.e","Answer.e5.e","Answer.n1.n","Answer.n2.n","Answer.n3.n","Answer.n4.n","Answer.n5.n","Answer.x1.x","Answer.x2.x","Answer.x3.x","Answer.x4.x","Answer.x5.x","Approve","Reject"
"39WICJI5AUUJLN9QJ2D0ZHF9451Z38","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:28 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:28 PDT 2020","","","3YDTZAI2WYIAU75G17ES5CJO6EZ147","A35VDLV2QDRUFP","Approved","Sat Jun 13 14:01:51 PDT 2020","Sat Jun 13 14:55:14 PDT 2020","Tue Jun 16 14:55:14 PDT 2020","Mon Jun 15 10:03:22 PDT 2020","","","3203","100% (43/43)","100% (43/43)","100% (43/43)","wikimatrix_10284","It's usually a big picture resolution of 1.3 MPs.","Its length measures 1.3 mm.","id","1.0307032287852769","wikimatrix_8147","The high point of ore production was reached with 62 million tons in France and 6 million tons in Luxembourg in 1960.","The peak in ore production was reached with 62 million tonnes in France and 6 million tonnes in Luxembourg in 1960.","de","1.0776132047331315","wikimatrix_6039","At the height of the 1st floor in the west wall there are remains of a herd, where once there was a single knight's hall, where the inhabitants ate and often slept.","There are the remains of a hearth in the west wall on the first floor, which comprised a single Great Hall, where the occupants ate and often slept.","de","1.0503120038771432","wikimatrix_2479","Father had the opportunity to preach the Gospel throughout the kingdom.","Graham was interested in fostering evangelism around the world.","cs","1.0385280515836883","wikimatrix_9760","""End of the 36-hour Drama Mako Brimob That Left a Question Mark"" National (in English).","""Prolific New Brunswick writer Raymond Fraser dies at 77 | CBC News"".","id","1.0260035048820766","true","false","false","true","true","false","true","false","false","false","false","false","true","false","false","false","false","false","false","false"
"39WICJI5AUUJLN9QJ2D0ZHF94523ZD","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:20 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:20 PDT 2020","","","3KV0LJBBH3NER2T355T3XXI1W3EMRJ","A3D6VDP1APQF3D","Approved","Sat Jun 13 14:02:41 PDT 2020","Sat Jun 13 15:34:22 PDT 2020","Tue Jun 16 15:34:22 PDT 2020","Mon Jun 15 10:03:54 PDT 2020","","","5501","100% (32/32)","100% (30/30)","100% (30/30)","wikimatrix_11210","The holotype was found below the Old Covent, Sahel-el-Alma, Mount Lebanon and is deposited at the Natural History Museum in London.","The Palaeoctopus newboldi holotype at the Natural History Museum in London was discovered on Mount Lebanon under the Sahel-el-Alma convent.","fr","1.0214494048302123","wikimatrix_10449","Gauges also exist for the Acme thread form.","There are also golf courses, Asri Mulya Bandung.","id","1.0274844240822572","wikimatrix_3489","Johnny hit Mark when he heard that.","Then I heard James shouting at me.","ja","1.0320346923191193","wikimatrix_12625","By their original constitution they were prince-bishoprics of the Archdiocese of Bremen and Bishopric of Verden.","He was Prince Archbishop of Bremen, Prince Bishop of Lübeck and Prince Bishop of Verden.","fr","1.0211581810371742","wikimatrix_13321","In addition, the Pannonians recently carried out incursions into Istria.","It is evident that there were Barbarian invasions into Clunia.","fr","1.0308488704063468","false","true","false","false","true","true","false","false","true","false","false","false","true","false","false","false","false","false","false","false"
"39WSF6KUV3NAWHBG6DJF2AC2BQPEOD","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:36 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:36 PDT 2020","","","3BDCF01OGYW3ILN4JOKI5GW9ZL2LYH","A3KC385CZNYEG5","Approved","Sat Jun 13 14:01:44 PDT 2020","Sat Jun 13 15:02:19 PDT 2020","Tue Jun 16 15:02:19 PDT 2020","Mon Jun 15 10:02:59 PDT 2020","","","3635","100% (1/1)","100% (1/1)","100% (1/1)","wikimatrix_3687","If circumstances require, this can rise typically to three or four.","I'll raise the tone to three or four levels at once.","ja","1.0254499596510565","wikimatrix_9456","The Polar Express uses the motion capture so that Tom Hanks can display some obvious digital characters (which he also casts his voice on).","The Polar Express used motion capture to allow Tom Hanks to perform as several distinct digital characters (in which he also provided the voices).","id","1.1018612851309424","wikimatrix_1334","The board room forms part of the building.","The garden is part of the mansion.","cs","1.037484908542489","wikimatrix_11890","In 1972, the first cross-country ski foyer was opened at the Revard, parallel to the appearance of Nordic skiing in its modern form in the early 1950s.","In the early 20th century, the French name Rivière des Feuilles was assigned, and standardized to its current form Rivière aux Feuilles in 1925.","fr","1.0209030728561177","wikimatrix_2485","The bridge is planned to be opened by 2021.","Opening of the bridge is planned for 2019.","cs","1.0255247159922678","false","false","true","true","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false"
"39XCQ6V3KZ6KBSCJVG4IHGKYDXW56E","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:38 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:38 PDT 2020","","","3WQ3B2KGE9IUF6QPGMOFDQPUG6HB1O","A27PVIL93ZMY46","Approved","Sat Jun 13 14:04:51 PDT 2020","Sat Jun 13 14:43:06 PDT 2020","Tue Jun 16 14:43:06 PDT 2020","Mon Jun 15 10:03:33 PDT 2020","","","2295","100% (60/60)","100% (60/60)","100% (60/60)","wikimatrix_11436","The album contains pop songs (such as ""Don't You Pay Them No Mind"") and African American gospel and folk related songs written by Simone herself (such as ""Take Me to the Water"" and ""Come Ye"").","The album contains popular songs (such as ""Don't You Pay Them No Mind"") and African-American religious songs (such as ""Take Me To The Water"" and ""Come Ye"").","fr","1.0681454841783673","wikimatrix_4015","Unfortunately, the local version of this thick soup is not offered in restaurants.","The typical meal of the hotel doesn't meet this need.","ja","1.0260994710380873","wikimatrix_1956","In the Secret of the Yellow Room, Rouletabille solves the mysterious attempted murder in the locked yellow room of the old Glandier Castle.","In the first novel, The Mystery of the Yellow Room, Rouletabille solves an attempted murder in a locked room mystery.","cs","1.0432869480016138","wikimatrix_4755","There's a description of the entrance.","The entrance incision is sutured.","ja","1.0285375098043863","wikimatrix_4723","(A less load on the natural environment is less than clean; a lower cost can be done at less cost).","Some things may just be poor investments (e.g., playing roulette).","ja","1.0217563683681128","false","false","true","true","true","true","false","false","false","false","false","true","false","false","false","false","false","false","false","false"
"39XCQ6V3KZ6KBSCJVG4IHGKYDXW65F","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:52 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:52 PDT 2020","","","354GIDR5ZC8TOU2XMNNQF4A1KAE00O","A171S8E9IFSHH2","Approved","Sat Jun 13 14:04:59 PDT 2020","Sat Jun 13 14:58:59 PDT 2020","Tue Jun 16 14:58:59 PDT 2020","Mon Jun 15 10:03:44 PDT 2020","","","3240","100% (302/302)","100% (220/220)","100% (18/18)","wikimatrix_13718","According to the theories of the moment, this path was to lead to an open polar sea (without ice) but Nares actually found himself in front of a pack ice as far as he could see.","Up to this time, it had been a popular theory that this route would lead to the supposed Open Polar Sea, an ice-free region surrounding the pole, but Nares found only a wasteland of ice.","fr","1.031619414395268","wikimatrix_2374","Since 1940, the banknote has been supplemented with a metal safety belt and the colour has been changed to pink at the time of the war.","In 1940 a metal security thread was introduced, and the colour of the note was changed to mauve for the duration of the war.","cs","1.0310331449618129","wikimatrix_9626","The early evidence of the horse archer is depicted in the carving of Assyria, where there are two horsemen, one man controlling both horses while the other man is shooting.","Early horse archery, depicted on the Assyrian carvings, involved two riders, one controlling both horses while the second shot.","id","1.05540572422269","wikimatrix_13419","Her natural intelligence and breadth of knowledge always impressed her teachers, who were nonetheless disappointed in her because she was a poor student.","His intelligence and general culture always impressed his teachers, who were nevertheless disappointed by his poor results.","fr","1.0620518662808884","wikimatrix_5515","Historically, this bird has been found only on the island of Stebbins, situated between the North and South islands of New Zealand.","This species is known only from the vicinity of South Island and Stewart Island in New Zealand.","ja","1.0239372207022608","false","false","false","false","false","false","true","true","true","false","true","false","false","false","true","false","false","false","false","false"
"3A3KKYU7P4JGDECVEXY8WCUXNUEWMV","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:26 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:26 PDT 2020","","","3YJ6NA41JCI3EH73PGCMCAQ5RRUPJP","A27PVIL93ZMY46","Approved","Sat Jun 13 14:01:27 PDT 2020","Sat Jun 13 14:35:39 PDT 2020","Tue Jun 16 14:35:39 PDT 2020","Mon Jun 15 10:03:19 PDT 2020","","","2052","100% (60/60)","100% (60/60)","100% (60/60)","wikimatrix_9280","The government didn't shed any light on the reason for the stop.","The government did not offer any reason for the ban.","id","1.035471362712772","wikimatrix_4676","The station had a siding for general goods (freight) services on the north side to the east of its yard, and a pub called the ""Railway Arms"" at the yard entrance.","The area of the station is spread on the east side of the construction line, and from the construction line, it is sometimes called the famous electric port signal.","ja","1.0218236464641104","wikimatrix_6661","In the past, the endemic Seychelles palm also grew here.","On that occasion the Porticus Aemilia was also erected.","de","1.0261213820261363","wikimatrix_6063","In addition, a theological seminary was planned.","A theological seminary was formed.","de","1.0384459595665996","wikimatrix_3808","""Where Eagles Dare"" shares its title with a 1968 World War II spy film.","""The Fortress of Wild Eagles,"" as it appears, is the title:","ja","1.0357787869503152","false","true","true","false","true","true","false","false","false","false","false","false","false","true","false","false","false","false","false","false"
"3A520CCNWO2LUDHFWUEX1FSXM9LAEA","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:44 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:44 PDT 2020","","","3OE22WJIGJQXS9JC1SVPJHPQD3FUQI","A1F4TB5AD4LKLO","Approved","Sat Jun 13 14:02:47 PDT 2020","Sat Jun 13 14:04:50 PDT 2020","Tue Jun 16 14:04:50 PDT 2020","Mon Jun 15 10:03:38 PDT 2020","","","123","100% (1/1)","100% (1/1)","100% (1/1)","wikimatrix_11884","He died at the castle of the Chain in Menetou-Salon.","He died in the Rancho Motel.","fr","1.024446990769722","wikimatrix_2140","If random selection comes from a normal distribution, then the sample mean also has a normal distribution with the same mean value.","If the spawning grounds have a uniform high quality, then natural selection should favour the descendants that home accurately.","cs","1.0237131529520571","wikimatrix_10094","A group of advisers gave advice on museology, architectural conservation, finance, and communication.","The advisory groups provided advice on museology, architectural conservation, finance and communications.","id","1.086571307290947","wikimatrix_6730","The coin was minted shortly before the first denarius.","Snow was taken out before the first pitch.","de","1.0224879293613045","wikimatrix_570","Twitter is one of the most popular social networks in the world and in the Czech Republic.","It is therefore one of the biggest grassroot and social media churches on a global scale.","cs","1.0213813109189689","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","true"
"3A9LA2FRWTG9A0GAX5EH6Q08FALXHG","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:38 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:38 PDT 2020","","","36AHBNMV1SEKK9ZC67MUM3O4QC1DYU","A27PVIL93ZMY46","Approved","Sat Jun 13 14:02:00 PDT 2020","Sat Jun 13 14:37:57 PDT 2020","Tue Jun 16 14:37:57 PDT 2020","Mon Jun 15 10:03:33 PDT 2020","","","2157","100% (60/60)","100% (60/60)","100% (60/60)","wikimatrix_7916","Each year, about 800,000 people die from causes attributable to urban air pollution, 1.8 million from diarrhoea resulting from lack of access to clean water supply, sanitation, and poor hygiene, 3.5 million from malnutrition and approximately 60,000 in natural disasters.","Every year 12.6 million people die from environmental health risks, such as air pollution, unclean water and chemical hazardous substances.","de","1.0256757893028117","wikimatrix_9323","(9) of 2003 on the establishment and organization of the Economic Development Board, according to which some of the responsibilities and competencies of the Ministry were transferred to the Economic Development Board.","KM 43 2005 About the Organization and the Department of Relationships Work and the Secretary's Decision of Contacts No.","id","1.0210516446587687","wikimatrix_6821","Loizides has appeared in TV cooking shows in Cyprus, on the national Channel CyBC, MEGA channel Cyprus and Sigma TV.","The anime was broadcast in Tagalog by QTV and in English by Colours TV, FUNImation Channel and KIKU TV.","de","1.020598184569177","wikimatrix_10126","As a result of being ruled by the last inexperienced king, this great empire was conquered in 1539 by the newly formed Wangsa Taungu.","Due to the inexperience of its last ruler, the powerful kingdom was conquered by the upstart Taungoo dynasty in 1539.","id","1.0521426107871668","wikimatrix_1884","Safari rallye is a competition rally held in the African state of Kenya. The centre of the competition is the city of Nairobi.","The RFUEA Ground is a rugby union stadium located on the Ngong Road in Nairobi, Kenya.","cs","1.020188360711127","true","true","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false"
"3A9LA2FRWTG9A0GAX5EH6Q08FAMHX1","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:44 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:44 PDT 2020","","","3VD82FOHKRQYL3PW0OIL068KR2RCOJ","A1UZXOMO6BS6I2","Approved","Sat Jun 13 14:04:48 PDT 2020","Sat Jun 13 14:17:47 PDT 2020","Tue Jun 16 14:17:47 PDT 2020","Mon Jun 15 10:03:37 PDT 2020","","","779","100% (76/76)","100% (73/73)","100% (16/16)","wikimatrix_8976","According to Confucianism, families are governed by patriarchal systems because men have the ability to carry on the family name and carry on the ancestral line; women are expected to submit to this system of things.","Under Confucianism the typical family was patriarchal because men had the capability to pass on the family name and carry on the lineage of the ancestors; women were expected to be subservient.","id","1.0590322143382518","wikimatrix_3247","It is expected that demand will increase to 30 million tons, which will exceed peak production in 2016, due to the increased demand for digging water due to the increase in shel gas mining.","Sustainability affects overall production, which must increase to meet the increasing food and fiber requirements as the world's human population expands to a projected 9.8 billion people in 2050.","ja","1.0338309695810022","wikimatrix_9971","Waphah Dufour, a supermodel and singer Lorraine Ali, (Iraq) journalist, editor, cultural writer, and music critic for Newsweek.","Lorraine Ali, American reporter, editor, culture writer and music critic for Newsweek.","id","1.0352659919319982","wikimatrix_7607","A copy is on display in the museum in Judenburg.","A copy is on display at the Museum Judenburg.","de","1.0684877335212355","wikimatrix_13865","An autopsy indicated he might have been poisoned and, being about three months pregnant at the time (some said, by her page, Prémilhac de Belcastel) Charlotte Catherine was deemed to have a potential motive and was arrested for murder, as was a Condé household servant by the name of Brillant who was put to death after being tortured.","According to her video testimony and that of her friend Tiina Jauhiainen, she was then locked up for three years in a blind cell, beaten, tortured and threatened with death (attestations of third parties about people who had undergone similar treatment exist).","fr","1.0204536155557842","false","false","false","false","false","true","false","false","true","false","false","true","true","false","true","false","false","false","false","false"
"3AA88CN98Q5PCV7S8M3G2WN99XJYKR","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:23 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:23 PDT 2020","","","3JWH6J9I9TFXTDXEL9MDAX2XJ7KNB6","A32Y2N9XYGNOJ1","Approved","Sat Jun 13 14:01:28 PDT 2020","Sat Jun 13 14:48:57 PDT 2020","Tue Jun 16 14:48:57 PDT 2020","Mon Jun 15 10:02:47 PDT 2020","","","2849","100% (40/40)","100% (28/28)","100% (26/26)","wikimatrix_3576","In 1958, the FAI published the new Standard Class rules for sailplanes, and since the M-100 was close to this specification, the design was modified to comply.","In 1958, it became a natural monument to the castle prefecture, but since the pines have died, the status has been canceled.","ja","1.0229641898086794","wikimatrix_1579","The steering is ridged with steering wheel on the right.","Kicking my front right wheel.","cs","1.0369864867619558","wikimatrix_123","The magazine Zlatá Praha was founded by Vítězslav Hálek and produced by the publishing house of Karel Seyfried from early 1864.","The magazine Zlatá Praha was founded by Vítězslav Hálek in the publishing house Karl Seyfried in early 1864.","cs","1.0468649815283777","wikimatrix_1219","Her father was in command of the lower area in southern Germany during this time.","Her father was the director of the coal mine in northern Bohemia.","cs","1.0215640631516527","wikimatrix_9876","""For so great is the love of God for the world, that he has given his only child, that everyone who believes in him may not perish, but have eternal life.""","The Fourth Gospel affirms: ""For God so loved the world that he gave his only Son, so that everyone who believes in him may not perish but have eternal life"".","id","1.0269002730507089","false","false","false","false","false","false","false","true","false","true","true","false","false","true","false","false","true","false","false","false"
"3ABAOCJ4R96BTHG92OZ24NCBZTXMQH","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:29 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:29 PDT 2020","","","3LYA37P8IRPWL7CBOWUXI5LTPCHBKR","A1ELPYAFO7MANS","Approved","Sat Jun 13 14:04:02 PDT 2020","Sat Jun 13 14:19:57 PDT 2020","Tue Jun 16 14:19:57 PDT 2020","Mon Jun 15 10:02:55 PDT 2020","","","955","100% (245/245)","100% (240/240)","100% (96/96)","wikimatrix_1776","Antonín Rückl is considered one of the fathers of Czech glassmaking.","Tikhov is considered to be the father of astrobotany.","cs","1.0221071398806072","wikimatrix_5064","If you can't accurately identify the degradation caused by hot-life injections, it will ultimately affect business costs, such as guarantee and support, and impact the sales of fundraisers and IC manufacturers.","Failure to accurately characterize HCI life-time effects can ultimately affect business costs such as warranty and support costs and impact marketing and sales promises for a foundry or IC manufacturer.","ja","1.0431470422710674","wikimatrix_5313","At present, the sales route is restricted to the convenience stores associated with the ufotable and from the ufotable WEBSOP.","Today, vintage Fiesta trades briskly on auction websites and at other antique/vintage product sales venues.","ja","1.0248100217466112","wikimatrix_5570","The majority of the area covered by the 9th district that Ota represented became the Tokyo 11th district, whilst the remaining portion became part of the Tokyo 12th district.","In the area, the Southwest is a country club, and the rest is part of the 11th District of Tama Newtown.","ja","1.0206774339097997","wikimatrix_2233","The references to CodeView and SoftICE (popular debug programs) suggest that this occurred through reverse engineering.","Mentions of CodeView and SoftICE (popular debuggers) suggest that it had been reverse engineered.","cs","1.0650838536988976","false","false","true","false","false","false","false","false","false","true","true","true","false","true","false","false","false","false","false","false"
"3AC6MFV69LKYFVGPYN223BGJNAJZHF","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:32 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:32 PDT 2020","","","3Z9WI9EOZ0Q6CKFXOO4T4GORKPLKHF","A3CXA4GTVV5MIJ","Approved","Sat Jun 13 14:02:53 PDT 2020","Sat Jun 13 14:20:11 PDT 2020","Tue Jun 16 14:20:11 PDT 2020","Mon Jun 15 10:03:25 PDT 2020","","","1038","100% (53/53)","100% (53/53)","100% (53/53)","wikimatrix_4270","According to Abou El Fadl, the only dar the Qur'an speaks of are ""the abode of the Hereafter and the abode of the earthly life, with the former described as clearly superior to the latter"".","He will be exalted in this world and in the next and will be seated on God's nearest throne.","ja","1.0919897744951357","wikimatrix_1948","The body of Azaria was never found.","Logan's body has never been found.","cs","1.0317009851877166","wikimatrix_998","He was then adopted by the Swedish couple and his stepfather became Ingvar Carlsson, who was the former chairman of the Swedish chess union and who taught him chess at the age of 4.","He was subsequently adopted by a Swedish couple and it was his stepfather, Ingvar Carlsson (former chairman of the Swedish Chess Federation), who taught him the game of chess when he was 4.","cs","1.0683002993262314","wikimatrix_10771","After primary education in Lycee Sisowath in Phnom Penh, he joined the school Chasseloup Laubat in Saigon where he received a bachelor's degree in philosophy.","After attending elementary school at Lychee Sisowath, Phnom Penh, he joined the Chasseloup Laubat school in Saigon where he obtained a degree in philosophy.","id","1.0617241432327302","wikimatrix_6911","The date of these modifications is uncertain.","The date of this move is uncertain.","de","1.039283010571078","true","true","false","false","false","false","false","false","true","true","false","false","true","false","false","false","false","false","false","false"
"3AC6MFV69LKYFVGPYN223BGJNAKHZY","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:46 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:46 PDT 2020","","","3PWWM24LHT0I2TAEWE4JR79Y06928W","A1SC3CR9BN0HZW","Approved","Sat Jun 13 14:02:10 PDT 2020","Sat Jun 13 14:13:55 PDT 2020","Tue Jun 16 14:13:55 PDT 2020","Mon Jun 15 10:03:38 PDT 2020","","","705","100% (121/121)","100% (121/121)","100% (63/63)","wikimatrix_1809","Part of the territory is privately owned by the owner of the Vizerka estate, which serves refreshments here in the summer months.","The majority of employment in the community is from the local seafood processing plant, operating in summer months.","cs","1.0210952238095607","wikimatrix_4241","Generally speaking, the time zone is when the sun is about six degrees below the horizon after sunset.","Formally, civil dawn occurs when the Sun is 6 degrees below the horizon in the morning.","ja","1.0324374669189382","wikimatrix_12372","It was established on 23 June 2005, and first reached 1,000 articles in February 2006, and 5,000 articles in November 2010.","It was created on 23 June 2005 and reached 1,000 articles in February 2006 and 5,000 in November 2010.","fr","1.0855244742559491","wikimatrix_9601","The expedition had discovered the Solomon Islands which they named Islas Salomon.","Britain acquired a part of this country called the Solomon Islands.","id","1.033224175659244","wikimatrix_1954","He also had a few small acting roles.","He also played a few smaller roles here.","cs","1.02753292037606","true","false","false","false","false","false","false","true","false","false","false","true","false","true","true","false","false","false","false","false"
"3AJA9FLWSD0S69093TQG0V1GBI5FI1","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:46 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:46 PDT 2020","","","340UGXU9DZ3PXHFTNRPZP4OYUVVUVD","A2YO837C0O1E91","Approved","Sat Jun 13 14:05:33 PDT 2020","Sat Jun 13 15:09:26 PDT 2020","Tue Jun 16 15:09:26 PDT 2020","Mon Jun 15 10:03:06 PDT 2020","","","3833","100% (179/179)","100% (170/170)","100% (15/15)","wikimatrix_9831","As for the wells that are dug by the people must be dry without water.","A dry valley is a valley which holds no water.","id","1.02922863124026","wikimatrix_2257","Lee was then appointed as the Deputy Chairperson of the council.","Subsequently, Krtek was appointed Vice-Chairman of the Board of Directors.","cs","1.0321954582833663","wikimatrix_2692","This large range is specific to the scrub hare because of its different geographical ranges.","This diversity shows a biogeorphic occurrence and individual lines are linked to geographical areas.","cs","1.0212623749967351","wikimatrix_5121","The Ulaanbaatar Railbus is a rail-based public transit system in the Mongolian capital of Ulaanbaatar.","Uranabatar Railbus is a railway-based transport system operating in the capital city of Mongolia.","ja","1.0383776736161197","wikimatrix_2192","At age 17, she started performing with a band playing flamenco, but after a short time she left her.","At the age of 17, she joined a flamenco band, but quickly grew bored and left.","cs","1.0350501461461623","false","false","false","true","false","false","false","false","false","true","true","true","true","false","false","false","false","false","false","false"
"3AJA9FLWSD0S69093TQG0V1GBI5IF4","31S093JAJ8DRZLY6CXZ52RHV9TPWRU","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning, semantic","$0.75","Sat Jun 13 14:01:51 PDT 2020","1","BatchId:4078456;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 14:01:51 PDT 2020","","","3X65QVEQI1PQFIMZNW2T8P4QWXMCL2","A1J3ICF1NZYFCR","Approved","Sat Jun 13 14:04:46 PDT 2020","Sat Jun 13 15:39:38 PDT 2020","Tue Jun 16 15:39:38 PDT 2020","Mon Jun 15 10:03:44 PDT 2020","","","5692","100% (20/20)","100% (20/20)","100% (20/20)","wikimatrix_8004","They carry out voluntary, professional, advisory and supportive activities and thus play an active and steering role in the association.","They assume voluntary, subject-oriented, consultative and supportive activities and participate as actively and guiding the association.","de","1.07152288877233","wikimatrix_10438","His object appears to have been to leave behind him some of the materials of history, by which the men and actions of his own time would be judged.","The emergence of the Art of War in other historical texts is considered evidence of its existence and evidence of its writing.","id","1.0337770182950812","wikimatrix_11162","350,000 Yemenite Jews live in Israel.","50,000 Jews live in Algeria.","fr","1.0295889423073472","wikimatrix_3742","In the fifth of the North Atlantic voyages, the U-118 submarines were sunk on June 5th at 30 degrees and 18 minutes to the north at 30 degrees and 50 minutes to the north at 303 degrees and 30 minutes to the west at 30.300 degrees. - 423 degrees and 49 degrees to the north at 40 degrees and 40.8 degrees to the north at 30.817 degrees and 30.","During her fifth North Atlantic cruise her planes sank two German submarines: U-217 at 30°18′N 42°50′W﻿ / ﻿30.300°N 42.833°W﻿ / 30.300; -42.833 on 5 June and U-118 at 30°49′N 33°49′W﻿ / ﻿30.817°N 33.817°W﻿ / 30.817; -33.817 on 12 June.","ja","1.0299557158755337","wikimatrix_6928","Strange Brigade is a third-person shooter who places great emphasis on cooperative gameplay.","Strange Brigade is a third-person shooter with a huge emphasis on cooperative gameplay.","de","1.0699238360588001","true","false","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false","false","false","false"
